"63","71","01","1003","00112","Candra, Gg.","9 Oktober","Ujung Candra","Pekauman","Banjarmasin Selatan","169.0","3.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00113","Hasanudin, Jl.","9 Oktober","Muhajirin II","Pekauman","Banjarmasin Selatan","674.7","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00114","Inpres III, Gg.","Komp. Alami","Pasar","Pekauman","Banjarmasin Selatan","75.0","3.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00115","Inpres IV, Gg.","Inpres 6","Inpres 3","Pekauman","Banjarmasin Selatan","80.0","2.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00116","Inpres V, Gg.","Inpres 3","Inpres 6","Pekauman","Banjarmasin Selatan","75.0","2.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00117","Inpres VI, Gg.","Komp. Alami","Pasar","Pekauman","Banjarmasin Selatan","50.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00118","Inpres, Gg.","9 Oktober","Komp. Alami","Pekauman","Banjarmasin Selatan","152.0","2.7","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00119","Jamaah I, Gg.","9 Oktober","Rantauan Timur 2","Pekauman","Banjarmasin Selatan","150.0","2.7","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00120","Jamaah II, Gg.","9 Oktober","Gg. Setia Rahman","Pekauman","Banjarmasin Selatan","454.0","3.4","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00121","Moro Seneng, Gg","Sidodadi","Sei Pahalau","Pekauman","Banjarmasin Selatan","221.0","2.1","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00122","Muhajirin I, Jl.","Muhajirin","Pasar","Pekauman","Banjarmasin Selatan","89.0","2.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00123","Muhajirin II, Jl.","Muhajirin","Hasanudin","Pekauman","Banjarmasin Selatan","175.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00124","Muhajirin III, Jl.","Muhajirin","Pasar","Pekauman","Banjarmasin Selatan","213.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00125","Muhajirin IV, Jl.","Muhajirin","Hasanudin","Pekauman","Banjarmasin Selatan","95.0","3.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00126","Muhajirin V, Jl.","Muhajirin","Hasanudin","Pekauman","Banjarmasin Selatan","103.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00127","Muhajirin VI, Jl.","Muhajirin","Pasar","Pekauman","Banjarmasin Selatan","67.0","3.0","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00128","Muhajirin VII, Jl.","Muhajirin","9 Oktober","Pekauman","Banjarmasin Selatan","85.0","1.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00129","Mutiara, Gg.","9 Oktober","Gg. Ar Raudah","Pekauman","Banjarmasin Selatan","986.0","2.0","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00130","Nusa Indah I, Gg.","Nusa Indah","Gg. Nusa Indah","Pekauman","Banjarmasin Selatan","185.0","2.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00131","Nusa Indah II, Gg.","Nusa Indah","Buntu","Pekauman","Banjarmasin Selatan","122.0","2.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00132","Nusa Indah III, Gg.","Nusa Indah","Moro Seneng","Pekauman","Banjarmasin Selatan","157.0","2.5","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00133","Nusa Indah IV, Gg.","Nusa Indah","Buntu","Pekauman","Banjarmasin Selatan","128.0","2.5","Beton","Lingkungan Sekunder","Kabupaten/Kota"
"63","71","01","1003","00134","Nusa Indah, Gg.","9 0ktober","Buntu","Pekauman","Banjarmasin Selatan","609.0","3.7","Aspal","Lingkungan Sekunder","Kabupaten/Kota"
